Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,A,B,C,D,alpha,beta,split_k_mode,split_k_slices,batch_count,raster_order,runtime_input_datatype_a,runtime_input_datatype_b,use_pdl,enable_sm90_mixed_dtype_shuffle_test,swizzle_size,op_class,accum,cta_m,cta_n,cta_k,cluster_m,cluster_n,cluster_k,cluster_m_fallback,cluster_n_fallback,cluster_k_fallback,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
580,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,16,64,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,3584,16640,4,0.00436224,0.765171,3.81455
836,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_32x10_nn_align8,passed,success,universal,8,16,128,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,10,2,2,1,16,8,16,80,1024,6656,33024,4,0.00475136,1.30465,6.95043
1092,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_32x10_nn_align8,passed,success,universal,8,16,256,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,10,2,2,1,16,8,16,80,1024,12800,65792,5,0.00546816,2.18006,12.0318
1348,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,16,512,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,25088,131328,5,0.006656,3.51037,19.7308
1604,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,16,1024,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,49664,262400,5,0.00889856,5.19783,29.4879
1860,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,16,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,98816,524544,5,0.0136806,6.72699,38.3421
2116,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,16,4096,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,197120,1048832,5,0.0232755,7.88736,45.0616
324,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,16,8192,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,393728,2097408,5,0.0424038,8.64751,49.4627
580,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,16,12288,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,590336,3145984,5,0.0619622,8.87304,50.7726
836,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,16,16384,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,786944,4194560,5,0.0809984,9.04831,51.7857
84,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align4,passed,success,universal,8,32,16,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,2304,8704,3,0.00423936,0.506154,2.05314
340,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align4,passed,success,universal,8,32,32,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,3584,16896,4,0.00423936,0.78735,3.98551
596,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,32,64,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,6144,33280,5,0.0044032,1.29952,7.55814
852,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,32,128,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,11264,66048,5,0.00485376,2.1613,13.6076
1108,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,32,256,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,21504,131584,6,0.00536576,3.7324,24.5229
1364,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,32,512,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,41984,262656,6,0.00687104,5.69064,38.2265
1620,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,32,1024,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,82944,524800,6,0.00893952,8.64114,58.7056
1876,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,32,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,164864,1049088,6,0.0136602,11.2401,76.7991
84,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,32,4096,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,328704,2097664,6,0.0231629,13.2164,90.5615
340,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,32,8192,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,656384,4194816,6,0.0426394,14.3366,98.379
596,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,32,12288,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,984064,6291968,6,0.0612147,14.9716,102.785
852,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,32,16384,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,1311744,8389120,6,0.0803942,15.1958,104.35
100,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align8,passed,success,universal,8,64,16,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,4352,17408,4,0.00417792,0.970128,4.16667
356,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align4,passed,success,universal,8,64,32,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,6656,33792,5,0.0042496,1.4587,7.95181
612,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,64,64,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,11264,66560,5,0.00444416,2.3605,14.977
868,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,64,128,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,20480,132096,6,0.00528384,3.60978,25.0
1124,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_32x10_nn_align8,passed,success,universal,8,64,256,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,10,2,2,1,16,8,16,80,1024,38912,263168,6,0.00565248,6.41128,46.558
1380,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,64,512,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,75776,525312,6,0.00678912,10.3949,77.3756
1636,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,64,1024,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,149504,1049600,7,0.0095232,14.6208,110.215
1892,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,64,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,296960,2098176,7,0.0144282,19.1685,145.422
100,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,64,4096,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,591872,4195328,7,0.0237978,23.1628,176.291
356,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,64,8192,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,1181696,8389632,7,0.0434995,25.3001,192.867
612,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,64,12288,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,1771520,12583936,7,0.0631296,26.1344,199.335
868,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,64,16384,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,2361344,16778240,7,0.0822989,26.7218,203.87
116,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align8,passed,success,universal,8,128,16,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,8448,34816,4,0.00456704,1.72274,7.62332
372,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align8,passed,success,universal,8,128,32,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,12800,67584,5,0.004608,2.58701,14.6667
628,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,128,64,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,21504,133120,6,0.0048128,4.16123,27.6596
884,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,128,128,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,38912,264192,6,0.00535552,6.76678,49.3308
1140,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,128,256,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,73728,526336,7,0.00596992,11.5018,88.1647
1396,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,128,512,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,143360,1050624,7,0.00708608,18.8418,148.266
1652,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,128,1024,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,282624,2099200,7,0.00961536,27.3743,218.317
1908,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,128,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,561152,4196352,7,0.014592,35.8151,287.579
116,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,128,4096,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,1118208,8390656,7,0.0242278,42.9841,346.323
372,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,128,8192,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,2232320,16779264,7,0.0438682,47.3922,382.493
628,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,128,12288,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,3346432,25167872,7,0.0632115,49.3044,398.153
884,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,128,16384,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,4460544,33556480,7,0.0827187,50.2209,405.67
132,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align8,passed,success,universal,8,256,16,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,16640,69632,4,0.00458752,3.37812,15.1786
388,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align8,passed,success,universal,8,256,32,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,25088,135168,5,0.00468992,4.98197,28.821
644,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,256,64,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,41984,266240,6,0.00493568,7.92204,53.9419
900,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,256,128,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,75776,528384,6,0.00540672,13.0526,97.7273
1156,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,256,256,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,143360,1052672,7,0.00606208,22.0245,173.649
1412,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,256,512,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,278528,2101248,7,0.00719872,36.0341,291.892
1668,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,256,1024,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,548864,4198400,7,0.00965632,52.9363,434.783
1924,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,256,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,1089536,8392704,7,0.014551,69.7345,576.777
132,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,256,4096,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,2170880,16781312,7,0.0242176,83.4843,692.939
388,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,256,8192,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,4333568,33558528,7,0.0438784,91.9803,764.808
644,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,256,12288,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,6496256,50335744,7,0.0632422,95.6656,795.92
900,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,256,16384,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,8658944,67112960,7,0.082729,97.4782,811.239
148,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align8,passed,success,universal,8,512,16,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,33024,139264,4,0.00470016,6.54361,29.6296
404,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align8,passed,success,universal,8,512,32,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,49664,270336,5,0.00468992,9.86226,57.6419
660,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,512,64,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,82944,532480,6,0.00495616,15.5862,107.438
916,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,512,128,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,149504,1056768,7,0.00544768,25.5589,193.985
1172,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,512,256,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,282624,2105344,7,0.0061952,42.4868,339.835
1428,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,512,512,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,548864,4202496,7,0.00722944,70.7066,581.303
1684,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,512,1024,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,1081344,8396800,7,0.00978944,102.874,857.741
1940,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,512,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,2146304,16785408,7,0.014551,137.372,1153.55
2196,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,512,4096,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,4276224,33562624,7,0.0244019,163.206,1375.41
404,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,512,8192,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,8536064,67117056,7,0.0439706,180.799,1526.41
660,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,512,12288,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,12795904,100671488,7,0.0633446,188.131,1589.27
916,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x64_64x5_nn_align8,passed,success,universal,8,512,16384,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,64,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,17055744,134225920,7,0.0830259,191.319,1616.67
164,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align8,passed,success,universal,8,1024,16,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,65792,278528,4,0.00479232,12.7858,58.1197
420,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align8,passed,success,universal,8,1024,32,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,98816,540672,5,0.00484352,19.0006,111.628
